term,tf,df,idf
vessel,12,5,6.453182077108952
glass,12,5,6.453182077108952
freezing,12,5,6.453182077108952
magneto,12,5,6.453182077108952
web,11,5,6.453182077108952
meridional,10,5,6.453182077108952
spring,10,5,6.453182077108952
reverse,10,5,6.453182077108952
powered,10,5,6.453182077108952
analogue,10,5,6.453182077108952
discharge,10,5,6.453182077108952
tumbling,9,5,6.453182077108952
faced,9,5,6.453182077108952
lifetime,9,5,6.453182077108952
virtual,9,5,6.453182077108952
proof,9,5,6.453182077108952
generator,9,5,6.453182077108952
planar,9,5,6.453182077108952
trip,9,5,6.453182077108952
background,9,5,6.453182077108952
guidance,9,5,6.453182077108952
uniaxial,8,5,6.453182077108952
inertia,8,5,6.453182077108952
cap,8,5,6.453182077108952
upwash,8,5,6.453182077108952
regular,8,5,6.453182077108952
analog,8,5,6.453182077108952
hole,8,5,6.453182077108952
instrument,8,5,6.453182077108952
cyclic,8,5,6.453182077108952
sinking,8,5,6.453182077108952
controlling,7,5,6.453182077108952
retarded,7,5,6.453182077108952
toroidal,7,5,6.453182077108952
0degree,7,5,6.453182077108952
breakdown,7,5,6.453182077108952
ten,7,5,6.453182077108952
unsteadiness,7,5,6.453182077108952
driver,7,5,6.453182077108952
choked,7,5,6.453182077108952
attenuation,7,5,6.453182077108952
rankine,7,5,6.453182077108952
started,7,5,6.453182077108952
arrangements,7,5,6.453182077108952
impinging,7,5,6.453182077108952
incident,7,5,6.453182077108952
winged,7,5,6.453182077108952
uncoupled,7,5,6.453182077108952
penalty,7,5,6.453182077108952
mainstream,7,5,6.453182077108952
separations,7,5,6.453182077108952
accelerated,7,5,6.453182077108952
attendant,6,5,6.453182077108952
engines,6,5,6.453182077108952
10degree,6,5,6.453182077108952
600,6,5,6.453182077108952
metals,6,5,6.453182077108952
fail,6,5,6.453182077108952
directional,6,5,6.453182077108952
created,6,5,6.453182077108952
twice,6,5,6.453182077108952
proceeds,6,5,6.453182077108952
superior,6,5,6.453182077108952
compatibility,6,5,6.453182077108952
eighth,6,5,6.453182077108952
drops,6,5,6.453182077108952
heads,6,5,6.453182077108952
handling,6,5,6.453182077108952
attitude,6,5,6.453182077108952
vanes,6,5,6.453182077108952
sink,6,5,6.453182077108952
potentials,6,5,6.453182077108952
flanges,6,5,6.453182077108952
our,6,5,6.453182077108952
committee,6,5,6.453182077108952
limitation,6,5,6.453182077108952
tank,6,5,6.453182077108952
soft,6,5,6.453182077108952
150,6,5,6.453182077108952
descent,6,5,6.453182077108952
protection,6,5,6.453182077108952
mises,6,5,6.453182077108952
bounded,6,5,6.453182077108952
discovered,6,5,6.453182077108952
46,6,5,6.453182077108952
ascending,6,5,6.453182077108952
wires,6,5,6.453182077108952
scaling,6,5,6.453182077108952
71,6,5,6.453182077108952
98,6,5,6.453182077108952
galcit,6,5,6.453182077108952
machines,6,5,6.453182077108952
eddies,6,5,6.453182077108952
emission,6,5,6.453182077108952
quarter,6,5,6.453182077108952
visualization,6,5,6.453182077108952
unheated,6,5,6.453182077108952
airflows,6,5,6.453182077108952
luminous,6,5,6.453182077108952
torque,6,5,6.453182077108952
converted,6,5,6.453182077108952
movements,6,5,6.453182077108952
stringers,6,5,6.453182077108952
probstein,6,5,6.453182077108952
moderately,6,5,6.453182077108952
employ,6,5,6.453182077108952
refer,6,5,6.453182077108952
stewartson,6,5,6.453182077108952
photo,6,5,6.453182077108952
proportion,6,5,6.453182077108952
mangler,6,5,6.453182077108952
impermeable,6,5,6.453182077108952
occurrence,6,5,6.453182077108952
01,6,5,6.453182077108952
electromagnetic,6,5,6.453182077108952
moved,6,5,6.453182077108952
equipped,5,5,6.453182077108952
tabulation,5,5,6.453182077108952
enable,5,5,6.453182077108952
undergoing,5,5,6.453182077108952
maneuvers,5,5,6.453182077108952
fuller,5,5,6.453182077108952
prepared,5,5,6.453182077108952
unstiffened,5,5,6.453182077108952
designer,5,5,6.453182077108952
promising,5,5,6.453182077108952
bar,5,5,6.453182077108952
exponents,5,5,6.453182077108952
construct,5,5,6.453182077108952
sensitivity,5,5,6.453182077108952
kinds,5,5,6.453182077108952
insight,5,5,6.453182077108952
strictly,5,5,6.453182077108952
figs,5,5,6.453182077108952
trigonometric,5,5,6.453182077108952
galerkin's,5,5,6.453182077108952
fit,5,5,6.453182077108952
1959,5,5,6.453182077108952
unlimited,5,5,6.453182077108952
neither,5,5,6.453182077108952
reducible,5,5,6.453182077108952
704,5,5,6.453182077108952
capability,5,5,6.453182077108952
vibrating,5,5,6.453182077108952
minimized,5,5,6.453182077108952
follow,5,5,6.453182077108952
questions,5,5,6.453182077108952
device,5,5,6.453182077108952
iv,5,5,6.453182077108952
inherent,5,5,6.453182077108952
tabular,5,5,6.453182077108952
250,5,5,6.453182077108952
segments,5,5,6.453182077108952
completed,5,5,6.453182077108952
damped,5,5,6.453182077108952
reinforced,5,5,6.453182077108952
treats,5,5,6.453182077108952
contrary,5,5,6.453182077108952
tedious,5,5,6.453182077108952
easy,5,5,6.453182077108952
detected,5,5,6.453182077108952
conversion,5,5,6.453182077108952
amplification,5,5,6.453182077108952
rules,5,5,6.453182077108952
storage,5,5,6.453182077108952
exponentially,5,5,6.453182077108952
kept,5,5,6.453182077108952
invariant,5,5,6.453182077108952
removed,5,5,6.453182077108952
allowance,5,5,6.453182077108952
suited,5,5,6.453182077108952
passes,5,5,6.453182077108952
joined,5,5,6.453182077108952
treat,5,5,6.453182077108952
whenever,5,5,6.453182077108952
38,5,5,6.453182077108952
uncooled,5,5,6.453182077108952
impossible,5,5,6.453182077108952
accounted,5,5,6.453182077108952
lagrange,5,5,6.453182077108952
enters,5,5,6.453182077108952
altered,5,5,6.453182077108952
orders,5,5,6.453182077108952
ferri,5,5,6.453182077108952
diagrams,5,5,6.453182077108952
human,5,5,6.453182077108952
fashion,5,5,6.453182077108952
58,5,5,6.453182077108952
title,5,5,6.453182077108952
diminished,5,5,6.453182077108952
introduce,5,5,6.453182077108952
circumstances,5,5,6.453182077108952
lighthill's,5,5,6.453182077108952
restrictions,5,5,6.453182077108952
exhibits,5,5,6.453182077108952
traverses,5,5,6.453182077108952
logarithm,5,5,6.453182077108952
rotary,5,5,6.453182077108952
situated,5,5,6.453182077108952
singularity,5,5,6.453182077108952
shadowgraph,5,5,6.453182077108952
whilst,5,5,6.453182077108952
liquids,5,5,6.453182077108952
day,5,5,6.453182077108952
unchanged,5,5,6.453182077108952
constructing,5,5,6.453182077108952
operate,5,5,6.453182077108952
forth,5,5,6.453182077108952
22,5,5,6.453182077108952
effectively,5,5,6.453182077108952
achieve,5,5,6.453182077108952
charge,5,5,6.453182077108952
collected,5,5,6.453182077108952
contribute,5,5,6.453182077108952
blowdown,5,5,6.453182077108952
34,5,5,6.453182077108952
negligibly,5,5,6.453182077108952
uses,5,5,6.453182077108952
exceeding,5,5,6.453182077108952
steep,5,5,6.453182077108952
frames,5,5,6.453182077108952
tool,5,5,6.453182077108952
faster,5,5,6.453182077108952
amenable,5,5,6.453182077108952
48,5,5,6.453182077108952
grows,5,5,6.453182077108952
controls,5,5,6.453182077108952
effected,5,5,6.453182077108952
widely,5,5,6.453182077108952
alter,5,5,6.453182077108952
markedly,5,5,6.453182077108952
readings,5,5,6.453182077108952
bleed,5,5,6.453182077108952
adequately,5,5,6.453182077108952
comprised,5,5,6.453182077108952
effort,5,5,6.453182077108952
help,5,5,6.453182077108952
amr,5,5,6.453182077108952
1957,5,5,6.453182077108952
harmonically,5,5,6.453182077108952
designs,5,5,6.453182077108952
incorporated,5,5,6.453182077108952
nevertheless,5,5,6.453182077108952
spatial,5,5,6.453182077108952
insensitive,5,5,6.453182077108952
setting,5,5,6.453182077108952
700,5,5,6.453182077108952
atoms,5,5,6.453182077108952
accompanied,5,5,6.453182077108952
envelope,5,5,6.453182077108952
accelerating,5,5,6.453182077108952
understood,5,5,6.453182077108952
characteristically,5,5,6.453182077108952
thinner,5,5,6.453182077108952
last,5,5,6.453182077108952
careful,5,5,6.453182077108952
move,5,5,6.453182077108952
midplane,5,5,6.453182077108952
penetration,5,5,6.453182077108952
post,5,5,6.453182077108952
aerodynamically,5,5,6.453182077108952
perimeter,5,5,6.453182077108952
median,5,5,6.453182077108952
impellers,14,4,6.635503633902907
nacelle,13,4,6.635503633902907
fixing,12,4,6.635503633902907
tab,12,4,6.635503633902907
orifice,11,4,6.635503633902907
schlichting,11,4,6.635503633902907
erosion,10,4,6.635503633902907
slot,10,4,6.635503633902907
modulation,10,4,6.635503633902907
responses,10,4,6.635503633902907
split,10,4,6.635503633902907
heavy,9,4,6.635503633902907
galerkin,9,4,6.635503633902907
entrance,9,4,6.635503633902907
knudsen,9,4,6.635503633902907
obstacle,9,4,6.635503633902907
cavity,9,4,6.635503633902907
gun,9,4,6.635503633902907
enthalpies,8,4,6.635503633902907
extensional,8,4,6.635503633902907
fan,8,4,6.635503633902907
cruise,8,4,6.635503633902907
entries,8,4,6.635503633902907
modulated,8,4,6.635503633902907
explosion,8,4,6.635503633902907
increment,7,4,6.635503633902907
accommodation,7,4,6.635503633902907
asymmetric,7,4,6.635503633902907
dissipative,7,4,6.635503633902907
angular,7,4,6.635503633902907
exchange,7,4,6.635503633902907
bands,7,4,6.635503633902907
exciting,7,4,6.635503633902907
elliptical,7,4,6.635503633902907
97,7,4,6.635503633902907
maccoll,7,4,6.635503633902907
generators,7,4,6.635503633902907
surge,7,4,6.635503633902907
booms,7,4,6.635503633902907
status,6,4,6.635503633902907
eccentricities,6,4,6.635503633902907
alloys,6,4,6.635503633902907
allowable,6,4,6.635503633902907
phases,6,4,6.635503633902907
sodium,6,4,6.635503633902907
ablating,6,4,6.635503633902907
groups,6,4,6.635503633902907
supports,6,4,6.635503633902907
emitted,6,4,6.635503633902907
start,6,4,6.635503633902907
overexpanded,6,4,6.635503633902907
green's,6,4,6.635503633902907
glider,6,4,6.635503633902907
hall,6,4,6.635503633902907
beneath,6,4,6.635503633902907
gap,6,4,6.635503633902907
spin,6,4,6.635503633902907
45degree,6,4,6.635503633902907
corridors,6,4,6.635503633902907
hayes,6,4,6.635503633902907
eigenvalues,6,4,6.635503633902907
polygon,6,4,6.635503633902907
induction,6,4,6.635503633902907
floating,6,4,6.635503633902907
division,6,4,6.635503633902907
boattail,6,4,6.635503633902907
shed,6,4,6.635503633902907
hugoniot,6,4,6.635503633902907
margin,6,4,6.635503633902907
stacking,6,4,6.635503633902907
cumulative,6,4,6.635503633902907
vibratory,5,4,6.635503633902907
plant,5,4,6.635503633902907
transmitted,5,4,6.635503633902907
slenderness,5,4,6.635503633902907
plastics,5,4,6.635503633902907
elevated,5,4,6.635503633902907
burning,5,4,6.635503633902907
28,5,4,6.635503633902907
reliability,5,4,6.635503633902907
unknowns,5,4,6.635503633902907
tilting,5,4,6.635503633902907
stabilization,5,4,6.635503633902907
kinetics,5,4,6.635503633902907
planet,5,4,6.635503633902907
branches,5,4,6.635503633902907
physics,5,4,6.635503633902907
stalling,5,4,6.635503633902907
cruising,5,4,6.635503633902907
29,5,4,6.635503633902907
specimens,5,4,6.635503633902907
logarithmic,5,4,6.635503633902907
confined,5,4,6.635503633902907
vessels,5,4,6.635503633902907
symmetrically,5,4,6.635503633902907
milliseconds,5,4,6.635503633902907
filled,5,4,6.635503633902907
emissivity,5,4,6.635503633902907
probe,5,4,6.635503633902907
dual,5,4,6.635503633902907
longitudinally,5,4,6.635503633902907
gasdynamics,5,4,6.635503633902907
undissociated,5,4,6.635503633902907
joukowski,5,4,6.635503633902907
interacting,5,4,6.635503633902907
match,5,4,6.635503633902907
intersecting,5,4,6.635503633902907
standpoint,5,4,6.635503633902907
dominant,5,4,6.635503633902907
lag,5,4,6.635503633902907
sum,5,4,6.635503633902907
asymptotically,5,4,6.635503633902907
hartmann,5,4,6.635503633902907
disc,5,4,6.635503633902907
undershoot,5,4,6.635503633902907
generality,5,4,6.635503633902907
viewed,5,4,6.635503633902907
weissinger,5,4,6.635503633902907
lie,5,4,6.635503633902907
sizable,5,4,6.635503633902907
juncture,5,4,6.635503633902907
prandtl's,5,4,6.635503633902907
outlet,5,4,6.635503633902907
thermoelastic,5,4,6.635503633902907
launched,5,4,6.635503633902907
proceed,5,4,6.635503633902907
stanton,5,4,6.635503633902907
instabilities,5,4,6.635503633902907
chords,5,4,6.635503633902907
spherically,5,4,6.635503633902907
super,5,4,6.635503633902907
delayed,5,4,6.635503633902907
negatively,5,4,6.635503633902907
resonant,5,4,6.635503633902907
101,5,4,6.635503633902907
fighter,5,4,6.635503633902907
desirability,4,4,6.635503633902907
questioned,4,4,6.635503633902907
collision,4,4,6.635503633902907
bureau,4,4,6.635503633902907
recognized,4,4,6.635503633902907
cited,4,4,6.635503633902907
insignificant,4,4,6.635503633902907
utilizes,4,4,6.635503633902907
received,4,4,6.635503633902907
stabilized,4,4,6.635503633902907
failed,4,4,6.635503633902907
continuously,4,4,6.635503633902907
periods,4,4,6.635503633902907
800,4,4,6.635503633902907
appearing,4,4,6.635503633902907
yielded,4,4,6.635503633902907
own,4,4,6.635503633902907
confirmed,4,4,6.635503633902907
concentric,4,4,6.635503633902907
love,4,4,6.635503633902907
york,4,4,6.635503633902907
turns,4,4,6.635503633902907
breaks,4,4,6.635503633902907
delay,4,4,6.635503633902907
geometries,4,4,6.635503633902907
univac,4,4,6.635503633902907
motors,4,4,6.635503633902907
programed,4,4,6.635503633902907
flown,4,4,6.635503633902907
78,4,4,6.635503633902907
basically,4,4,6.635503633902907
establishment,4,4,6.635503633902907
likewise,4,4,6.635503633902907
reveal,4,4,6.635503633902907
assumes,4,4,6.635503633902907
illustrative,4,4,6.635503633902907
electrons,4,4,6.635503633902907
labor,4,4,6.635503633902907
qualities,4,4,6.635503633902907
accompanying,4,4,6.635503633902907
tendency,4,4,6.635503633902907
41,4,4,6.635503633902907
researches,4,4,6.635503633902907
deflecting,4,4,6.635503633902907
fiber,4,4,6.635503633902907
capabilities,4,4,6.635503633902907
devices,4,4,6.635503633902907
favor,4,4,6.635503633902907
accord,4,4,6.635503633902907
photographic,4,4,6.635503633902907
leeward,4,4,6.635503633902907
hartree,4,4,6.635503633902907
discussions,4,4,6.635503633902907
deformed,4,4,6.635503633902907
centers,4,4,6.635503633902907
aeroplane,4,4,6.635503633902907
stiffening,4,4,6.635503633902907
flugge,4,4,6.635503633902907
reveals,4,4,6.635503633902907
novel,4,4,6.635503633902907
notation,4,4,6.635503633902907
classes,4,4,6.635503633902907
airflow,4,4,6.635503633902907
comprehensive,4,4,6.635503633902907
hypothetical,4,4,6.635503633902907
revealed,4,4,6.635503633902907
foregoing,4,4,6.635503633902907
care,4,4,6.635503633902907
obtains,4,4,6.635503633902907
math,4,4,6.635503633902907
33,4,4,6.635503633902907
customary,4,4,6.635503633902907
wise,4,4,6.635503633902907
defect,4,4,6.635503633902907
version,4,4,6.635503633902907
chamber,4,4,6.635503633902907
motor,4,4,6.635503633902907
travelling,4,4,6.635503633902907
trace,4,4,6.635503633902907
indeed,4,4,6.635503633902907
displaced,4,4,6.635503633902907
listed,4,4,6.635503633902907
movable,4,4,6.635503633902907
encouraging,4,4,6.635503633902907
nonuniformity,4,4,6.635503633902907
possess,4,4,6.635503633902907
1950,4,4,6.635503633902907
taylor's,4,4,6.635503633902907
branch,4,4,6.635503633902907
correlates,4,4,6.635503633902907
regards,4,4,6.635503633902907
consequences,4,4,6.635503633902907
incorrect,4,4,6.635503633902907
rarefaction,4,4,6.635503633902907
postulated,4,4,6.635503633902907
interval,4,4,6.635503633902907
66,4,4,6.635503633902907
32,4,4,6.635503633902907
fractional,4,4,6.635503633902907
reflections,4,4,6.635503633902907
hydromagnetic,4,4,6.635503633902907
attained,4,4,6.635503633902907
dioxide,4,4,6.635503633902907
expect,4,4,6.635503633902907
arrive,4,4,6.635503633902907
holds,4,4,6.635503633902907
rough,4,4,6.635503633902907
escape,4,4,6.635503633902907
tolerance,4,4,6.635503633902907
fifth,4,4,6.635503633902907
departure,4,4,6.635503633902907
localized,4,4,6.635503633902907
alteration,4,4,6.635503633902907
meridian,4,4,6.635503633902907
none,4,4,6.635503633902907
eigenvalue,4,4,6.635503633902907
distortions,4,4,6.635503633902907
irregular,4,4,6.635503633902907
relate,4,4,6.635503633902907
relaxing,4,4,6.635503633902907
crocco's,4,4,6.635503633902907
substantiate,4,4,6.635503633902907
whitham,4,4,6.635503633902907
break,4,4,6.635503633902907
friedrichs,4,4,6.635503633902907
vanishes,4,4,6.635503633902907
counterpart,4,4,6.635503633902907
observable,4,4,6.635503633902907
interferometer,4,4,6.635503633902907
oncoming,4,4,6.635503633902907
continued,4,4,6.635503633902907
laborious,4,4,6.635503633902907
distinguishing,4,4,6.635503633902907
21,4,4,6.635503633902907
responsible,4,4,6.635503633902907
date,4,4,6.635503633902907
verify,4,4,6.635503633902907
anemometer,4,4,6.635503633902907
handled,4,4,6.635503633902907
coaxial,4,4,6.635503633902907
carefully,4,4,6.635503633902907
sinusoidally,4,4,6.635503633902907
predominantly,4,4,6.635503633902907
sciences,4,4,6.635503633902907
alters,4,4,6.635503633902907
confirms,4,4,6.635503633902907
excluding,4,4,6.635503633902907
hoped,4,4,6.635503633902907
raised,4,4,6.635503633902907
suitably,4,4,6.635503633902907
valuable,4,4,6.635503633902907
outline,4,4,6.635503633902907
penetrating,4,4,6.635503633902907
room,4,4,6.635503633902907
stalled,4,4,6.635503633902907
ranged,4,4,6.635503633902907
facilitate,4,4,6.635503633902907
undertaken,4,4,6.635503633902907
frame,4,4,6.635503633902907
aforementioned,4,4,6.635503633902907
prevails,4,4,6.635503633902907
separating,4,4,6.635503633902907
know,4,4,6.635503633902907
