term,tf,df,idf
cytogenetics,59,44,6.887152863949055
sense,59,44,6.887152863949055
record,59,44,6.887152863949055
00,58,44,6.887152863949055
non,56,44,6.887152863949055
aggregates,55,44,6.887152863949055
specification,55,44,6.887152863949055
p53-mediated,55,44,6.887152863949055
potentiated,54,44,6.887152863949055
humoral,54,44,6.887152863949055
cascades,54,44,6.887152863949055
conjugated,54,44,6.887152863949055
parent,53,44,6.887152863949055
cell-specific,52,44,6.887152863949055
responding,52,44,6.887152863949055
bias,52,44,6.887152863949055
undifferentiated,51,44,6.887152863949055
repress,51,44,6.887152863949055
1987,51,44,6.887152863949055
determines,51,44,6.887152863949055
city,51,44,6.887152863949055
eliminate,50,44,6.887152863949055
modality,50,44,6.887152863949055
causal,50,44,6.887152863949055
kinds,49,44,6.887152863949055
factor-induced,49,44,6.887152863949055
large-scale,49,44,6.887152863949055
lowered,48,44,6.887152863949055
corresponds,47,44,6.887152863949055
catalyzed,47,44,6.887152863949055
linking,47,44,6.887152863949055
played,47,44,6.887152863949055
1988,47,44,6.887152863949055
resembles,46,44,6.887152863949055
evolved,46,44,6.887152863949055
raising,45,44,6.887152863949055
regarded,45,44,6.887152863949055
coordinated,45,44,6.887152863949055
analyse,44,44,6.887152863949055
imply,44,44,6.887152863949055
systematically,44,44,6.887152863949055
somewhat,44,44,6.887152863949055
da,125,43,6.909625719801113
p90,122,43,6.909625719801113
endocytosis,107,43,6.909625719801113
eggs,104,43,6.909625719801113
immunization,101,43,6.909625719801113
valve,98,43,6.909625719801113
ventilation,96,43,6.909625719801113
dendritic,90,43,6.909625719801113
11q23,85,43,6.909625719801113
auditory,84,43,6.909625719801113
adenocarcinomas,80,43,6.909625719801113
synapses,79,43,6.909625719801113
branching,78,43,6.909625719801113
pregnancies,78,43,6.909625719801113
ligation,77,43,6.909625719801113
stores,76,43,6.909625719801113
mu,75,43,6.909625719801113
born,75,43,6.909625719801113
alzheimer,75,43,6.909625719801113
double-strand,75,43,6.909625719801113
operon,72,43,6.909625719801113
lysine,69,43,6.909625719801113
transporters,68,43,6.909625719801113
cranial,67,43,6.909625719801113
limbs,67,43,6.909625719801113
lineages,66,43,6.909625719801113
retroviral,66,43,6.909625719801113
q21,65,43,6.909625719801113
mitogen,64,43,6.909625719801113
carcinogenic,64,43,6.909625719801113
conditioned,64,43,6.909625719801113
discrimination,64,43,6.909625719801113
simulation,63,43,6.909625719801113
cues,62,43,6.909625719801113
marginal,61,43,6.909625719801113
errors,60,43,6.909625719801113
proapoptotic,60,43,6.909625719801113
organogenesis,59,43,6.909625719801113
devices,58,43,6.909625719801113
quantification,58,43,6.909625719801113
anatomical,56,43,6.909625719801113
practitioners,56,43,6.909625719801113
thin,54,43,6.909625719801113
pre,54,43,6.909625719801113
frozen,53,43,6.909625719801113
centre,53,43,6.909625719801113
immortalized,53,43,6.909625719801113
deficiencies,52,43,6.909625719801113
bioactive,51,43,6.909625719801113
aetiology,51,43,6.909625719801113
mobile,51,43,6.909625719801113
codes,49,43,6.909625719801113
informative,49,43,6.909625719801113
survive,49,43,6.909625719801113
microorganisms,49,43,6.909625719801113
questionnaires,49,43,6.909625719801113
manifestation,48,43,6.909625719801113
threefold,47,43,6.909625719801113
coordinate,47,43,6.909625719801113
quantity,47,43,6.909625719801113
transcription-polymerase,47,43,6.909625719801113
extending,46,43,6.909625719801113
capability,46,43,6.909625719801113
shifted,46,43,6.909625719801113
localize,46,43,6.909625719801113
know,45,43,6.909625719801113
whereby,45,43,6.909625719801113
fifteen,45,43,6.909625719801113
held,45,43,6.909625719801113
causative,45,43,6.909625719801113
correspond,44,43,6.909625719801113
indicative,44,43,6.909625719801113
unexpectedly,43,43,6.909625719801113
entirely,43,43,6.909625719801113
accomplished,43,43,6.909625719801113
promise,43,43,6.909625719801113
reperfusion,133,42,6.932615238025812
myocytes,115,42,6.932615238025812
pka,115,42,6.932615238025812
ischaemic,104,42,6.932615238025812
glioma,95,42,6.932615238025812
wd-40,91,42,6.932615238025812
adducts,88,42,6.932615238025812
hepatocytes,88,42,6.932615238025812
il-4,88,42,6.932615238025812
neuropathy,88,42,6.932615238025812
pelvic,84,42,6.932615238025812
antimicrobial,83,42,6.932615238025812
opioid,83,42,6.932615238025812
haplotypes,80,42,6.932615238025812
q32,77,42,6.932615238025812
microtubule,75,42,6.932615238025812
conduction,74,42,6.932615238025812
optical,73,42,6.932615238025812
hypothalamus,72,42,6.932615238025812
mineral,72,42,6.932615238025812
dye,70,42,6.932615238025812
intracranial,70,42,6.932615238025812
round,70,42,6.932615238025812
microbial,69,42,6.932615238025812
ic50,69,42,6.932615238025812
repetitive,68,42,6.932615238025812
cerebrospinal,63,42,6.932615238025812
immunosuppression,62,42,6.932615238025812
libraries,62,42,6.932615238025812
professionals,62,42,6.932615238025812
excitatory,61,42,6.932615238025812
add,61,42,6.932615238025812
expressions,60,42,6.932615238025812
arrested,59,42,6.932615238025812
envelope,59,42,6.932615238025812
fungus,58,42,6.932615238025812
aromatic,57,42,6.932615238025812
clustering,57,42,6.932615238025812
cell-cell,56,42,6.932615238025812
radiolabeled,56,42,6.932615238025812
reversal,56,42,6.932615238025812
injured,56,42,6.932615238025812
immobilized,55,42,6.932615238025812
fit,55,42,6.932615238025812
high-performance,54,42,6.932615238025812
epidemiologic,53,42,6.932615238025812
dimers,53,42,6.932615238025812
anatomy,53,42,6.932615238025812
600,52,42,6.932615238025812
submitted,51,42,6.932615238025812
etc,51,42,6.932615238025812
5-year,50,42,6.932615238025812
century,49,42,6.932615238025812
minimally,48,42,6.932615238025812
harboring,48,42,6.932615238025812
trained,48,42,6.932615238025812
catalyze,47,42,6.932615238025812
lysates,47,42,6.932615238025812
4-fold,45,42,6.932615238025812
purposes,45,42,6.932615238025812
bulk,45,42,6.932615238025812
surgically,45,42,6.932615238025812
option,45,42,6.932615238025812
counterpart,44,42,6.932615238025812
ago,44,42,6.932615238025812
insensitive,44,42,6.932615238025812
briefly,43,42,6.932615238025812
indistinguishable,43,42,6.932615238025812
distinguish,43,42,6.932615238025812
interpreted,42,42,6.932615238025812
impair,42,42,6.932615238025812
nf1,171,41,6.956145735436006
mll,170,41,6.956145735436006
ethanol,143,41,6.956145735436006
cartilage,112,41,6.956145735436006
mmhg,110,41,6.956145735436006
hearts,107,41,6.956145735436006
pneumonia,94,41,6.956145735436006
myeloma,89,41,6.956145735436006
mcf-7,81,41,6.956145735436006
vaccines,81,41,6.956145735436006
saturation,79,41,6.956145735436006
lumbar,78,41,6.956145735436006
antihypertensive,76,41,6.956145735436006
phage,76,41,6.956145735436006
pore,75,41,6.956145735436006
a2,74,41,6.956145735436006
skills,74,41,6.956145735436006
adjuvant,72,41,6.956145735436006
salmonella,72,41,6.956145735436006
parasite,72,41,6.956145735436006
elongation,71,41,6.956145735436006
p13,71,41,6.956145735436006
forced,70,41,6.956145735436006
beta-galactosidase,69,41,6.956145735436006
acetyltransferase,69,41,6.956145735436006
allograft,69,41,6.956145735436006
tubule,68,41,6.956145735436006
visceral,63,41,6.956145735436006
hemoglobin,63,41,6.956145735436006
disequilibrium,62,41,6.956145735436006
delays,61,41,6.956145735436006
ex,61,41,6.956145735436006
chi,59,41,6.956145735436006
5-fluorouracil,59,41,6.956145735436006
reconstituted,58,41,6.956145735436006
forces,58,41,6.956145735436006
abilities,56,41,6.956145735436006
attenuation,56,41,6.956145735436006
renin-angiotensin,55,41,6.956145735436006
traffic,55,41,6.956145735436006
g542x,54,41,6.956145735436006
breakdown,54,41,6.956145735436006
transitions,54,41,6.956145735436006
minute,52,41,6.956145735436006
episode,52,41,6.956145735436006
referral,52,41,6.956145735436006
prophylactic,52,41,6.956145735436006
definitive,52,41,6.956145735436006
constants,49,41,6.956145735436006
shifts,48,41,6.956145735436006
initiating,47,41,6.956145735436006
valid,47,41,6.956145735436006
killed,47,41,6.956145735436006
began,46,41,6.956145735436006
single-strand,46,41,6.956145735436006
worse,46,41,6.956145735436006
property,45,41,6.956145735436006
assembled,45,41,6.956145735436006
fails,44,41,6.956145735436006
reproducible,44,41,6.956145735436006
details,43,41,6.956145735436006
scored,43,41,6.956145735436006
genotyped,43,41,6.956145735436006
missing,42,41,6.956145735436006
lies,42,41,6.956145735436006
applicable,42,41,6.956145735436006
possibilities,42,41,6.956145735436006
consist,41,41,6.956145735436006
nkx2,198,40,6.980243287015067
sleep,153,40,6.980243287015067
keratinocytes,121,40,6.980243287015067
epilepsy,111,40,6.980243287015067
platelets,97,40,6.980243287015067
norepinephrine,92,40,6.980243287015067
porcine,83,40,6.980243287015067
adolescents,74,40,6.980243287015067
a1,73,40,6.980243287015067
lod,70,40,6.980243287015067
ethical,68,40,6.980243287015067
users,68,40,6.980243287015067
implants,68,40,6.980243287015067
amidation,63,40,6.980243287015067
parietal,63,40,6.980243287015067
bacillus,63,40,6.980243287015067
depolarization,63,40,6.980243287015067
rating,60,40,6.980243287015067
medulla,59,40,6.980243287015067
epstein-barr,58,40,6.980243287015067
gold,58,40,6.980243287015067
dismutase,56,40,6.980243287015067
french,56,40,6.980243287015067
g-protein,55,40,6.980243287015067
dimensions,55,40,6.980243287015067
rodents,53,40,6.980243287015067
platelet-derived,53,40,6.980243287015067
numerical,53,40,6.980243287015067
potentiation,53,40,6.980243287015067
primitive,52,40,6.980243287015067
sequence-specific,52,40,6.980243287015067
immunodeficient,52,40,6.980243287015067
dimerization,52,40,6.980243287015067
databases,52,40,6.980243287015067
pretreated,51,40,6.980243287015067
thymus,51,40,6.980243287015067
drive,50,40,6.980243287015067
nucleic,50,40,6.980243287015067
unexpected,49,40,6.980243287015067
dose-response,49,40,6.980243287015067
chromatographic,49,40,6.980243287015067
latent,49,40,6.980243287015067
substituted,48,40,6.980243287015067
antiserum,48,40,6.980243287015067
excised,48,40,6.980243287015067
spatially,46,40,6.980243287015067
normalized,44,40,6.980243287015067
whilst,43,40,6.980243287015067
tertiary,43,40,6.980243287015067
extends,42,40,6.980243287015067
unaltered,42,40,6.980243287015067
retain,42,40,6.980243287015067
update,42,40,6.980243287015067
compromised,42,40,6.980243287015067
excluding,42,40,6.980243287015067
enables,42,40,6.980243287015067
attractive,42,40,6.980243287015067
reflecting,42,40,6.980243287015067
occasionally,41,40,6.980243287015067
homogeneity,40,40,6.980243287015067
actually,40,40,6.980243287015067
il,40,40,6.980243287015067
strikingly,40,40,6.980243287015067
pylori,152,39,7.004935899605438
kg-1,99,39,7.004935899605438
doxorubicin,91,39,7.004935899605438
jnk,89,39,7.004935899605438
salivary,83,39,7.004935899605438
aureus,80,39,7.004935899605438
natriuretic,78,39,7.004935899605438
virulence,78,39,7.004935899605438
compliance,77,39,7.004935899605438
postmenopausal,75,39,7.004935899605438
cysts,73,39,7.004935899605438
rnase,68,39,7.004935899605438
ductal,68,39,7.004935899605438
traumatic,66,39,7.004935899605438
luminal,65,39,7.004935899605438
8-oxoguanine,65,39,7.004935899605438
pd98059,65,39,7.004935899605438
algorithm,65,39,7.004935899605438
mesoderm,64,39,7.004935899605438
breathing,64,39,7.004935899605438
biogenesis,63,39,7.004935899605438
psychosocial,63,39,7.004935899605438
single-stranded,61,39,7.004935899605438
cooh-terminal,61,39,7.004935899605438
forskolin,61,39,7.004935899605438
leaves,60,39,7.004935899605438
collecting,59,39,7.004935899605438
visualization,59,39,7.004935899605438
passive,55,39,7.004935899605438
neuropeptides,54,39,7.004935899605438
emergence,54,39,7.004935899605438
radiographic,54,39,7.004935899605438
endemic,52,39,7.004935899605438
gram-negative,52,39,7.004935899605438
contamination,52,39,7.004935899605438
stimulatory,51,39,7.004935899605438
disappearance,51,39,7.004935899605438
uk,50,39,7.004935899605438
adaptive,50,39,7.004935899605438
blocker,50,39,7.004935899605438
reconstitution,50,39,7.004935899605438
anomaly,49,39,7.004935899605438
catalysis,48,39,7.004935899605438
divergence,48,39,7.004935899605438
anesthetized,48,39,7.004935899605438
germany,47,39,7.004935899605438
twofold,46,39,7.004935899605438
depleted,44,39,7.004935899605438
monophosphate,44,39,7.004935899605438
instances,44,39,7.004935899605438
160,43,39,7.004935899605438
distinctive,42,39,7.004935899605438
visualized,42,39,7.004935899605438
suppressing,42,39,7.004935899605438
thirty,42,39,7.004935899605438
meeting,42,39,7.004935899605438
relate,41,39,7.004935899605438
differently,41,39,7.004935899605438
cooperate,41,39,7.004935899605438
drawn,41,39,7.004935899605438
uncertain,41,39,7.004935899605438
implemented,41,39,7.004935899605438
weaker,40,39,7.004935899605438
accompanying,40,39,7.004935899605438
carries,40,39,7.004935899605438
consequent,40,39,7.004935899605438
assumption,40,39,7.004935899605438
creating,39,39,7.004935899605438
irrespective,39,39,7.004935899605438
confirms,39,39,7.004935899605438
informed,39,39,7.004935899605438
warranted,39,39,7.004935899605438
likewise,39,39,7.004935899605438
nmda,98,38,7.030253707589728
aeruginosa,93,38,7.030253707589728
testicular,86,38,7.030253707589728
knee,86,38,7.030253707589728
dr,84,38,7.030253707589728
akt,84,38,7.030253707589728
angioplasty,83,38,7.030253707589728
duodenal,78,38,7.030253707589728
leukaemia,75,38,7.030253707589728
mothers,75,38,7.030253707589728
diets,74,38,7.030253707589728
t1,69,38,7.030253707589728
urea,68,38,7.030253707589728
plaques,68,38,7.030253707589728
echocardiography,68,38,7.030253707589728
solvent,67,38,7.030253707589728
q13,65,38,7.030253707589728
cardiopulmonary,65,38,7.030253707589728
mismatches,62,38,7.030253707589728
healthcare,61,38,7.030253707589728
condensation,60,38,7.030253707589728
overload,60,38,7.030253707589728
dosing,57,38,7.030253707589728
inbred,56,38,7.030253707589728
charged,56,38,7.030253707589728
instrument,56,38,7.030253707589728
conjugate,55,38,7.030253707589728
teaching,55,38,7.030253707589728
bronchoalveolar,54,38,7.030253707589728
mb,54,38,7.030253707589728
fungi,53,38,7.030253707589728
ducts,53,38,7.030253707589728
cycling,52,38,7.030253707589728
trace,52,38,7.030253707589728
hematologic,52,38,7.030253707589728
calculations,52,38,7.030253707589728
horizontal,51,38,7.030253707589728
ubiquitinated,51,38,7.030253707589728
elective,51,38,7.030253707589728
trans,50,38,7.030253707589728
sign,50,38,7.030253707589728
computerized,49,38,7.030253707589728
agar,49,38,7.030253707589728
ingestion,49,38,7.030253707589728
providers,49,38,7.030253707589728
degenerative,48,38,7.030253707589728
connective,47,38,7.030253707589728
acceptor,47,38,7.030253707589728
electrophysiological,47,38,7.030253707589728
counselling,47,38,7.030253707589728
relations,47,38,7.030253707589728
paraffin-embedded,45,38,7.030253707589728
immunologic,45,38,7.030253707589728
prototype,44,38,7.030253707589728
substitute,44,38,7.030253707589728
triggering,43,38,7.030253707589728
140,43,38,7.030253707589728
organized,43,38,7.030253707589728
disturbance,43,38,7.030253707589728
5-10,42,38,7.030253707589728
uniform,42,38,7.030253707589728
stratified,42,38,7.030253707589728
exclusive,42,38,7.030253707589728
october,42,38,7.030253707589728
persistence,41,38,7.030253707589728
deleterious,41,38,7.030253707589728
disclosed,41,38,7.030253707589728
begin,40,38,7.030253707589728
facilitating,40,38,7.030253707589728
predispose,40,38,7.030253707589728
links,40,38,7.030253707589728
soon,40,38,7.030253707589728
008,40,38,7.030253707589728
transform,40,38,7.030253707589728
focusing,39,38,7.030253707589728
disrupts,39,38,7.030253707589728
accumulating,39,38,7.030253707589728
obtaining,39,38,7.030253707589728
vast,38,38,7.030253707589728
hallmark,38,38,7.030253707589728
recommend,38,38,7.030253707589728
nkx-2,167,37,7.056229193992989
corneal,144,37,7.056229193992989
csf,107,37,7.056229193992989
fibrinogen,98,37,7.056229193992989
renin,97,37,7.056229193992989
lactate,84,37,7.056229193992989
igm,83,37,7.056229193992989
co,82,37,7.056229193992989
estradiol,81,37,7.056229193992989
hair,75,37,7.056229193992989
aspiration,73,37,7.056229193992989
